,PktGroupId,PktNumber,Appearance,Direction,Type,Component,Edge,Filter,OriginalSize,LoggedSize
9325,1125899906842905,1,2,Rx,WiFi,31,2,0,87,87
9326,1125899906842905,1,3,Rx,WiFi,31,1,0,87,87
9327,1125899906842905,1,4,Rx,WiFi,30,2,0,87,87
9328,1125899906842905,1,5,Rx,WiFi,30,1,0,87,87
9329,1125899906842905,1,6,Rx,WiFi,29,2,0,87,87
9330,1125899906842905,1,7,Rx,Ethernet,29,1,0,67,67
9331,1125899906842905,1,8,Rx,WiFi,28,2,0,67,67
9332,1125899906842905,1,9,Rx,Ethernet,28,1,0,67,67
9333,1125899906842905,1,10,Rx,Ethernet,77,1,0,67,67
9334,1125899906842905,1,11,Rx,Ethernet,78,1,0,67,67
9335,1125899906842905,1,12,Rx,Ethernet,81,1,0,67,67
9336,1407374883553346,1,1,Tx,Ethernet,81,1,0,155,128
9337,1407374883553346,1,2,Tx,Ethernet,28,1,0,155,128
9338,1407374883553346,1,3,Tx,WiFi,28,2,0,155,128
9339,1407374883553346,1,4,Tx,Ethernet,29,1,0,155,128
9340,1407374883553346,1,5,Tx,WiFi,29,2,0,173,128
9341,1407374883553346,1,6,Tx,WiFi,30,1,0,173,128
9342,1407374883553346,1,7,Tx,WiFi,30,2,0,173,128
9343,1407374883553346,1,8,Tx,WiFi,31,1,0,173,128
9344,1407374883553346,1,9,Tx,WiFi,31,2,0,173,128
9345,1407374883553346,1,10,Tx,WiFi,3,1,0,173,128
9346,1688849860264053,1,1,Rx,WiFi,3,1,0,179,128
9347,1688849860264053,1,2,Rx,WiFi,31,2,0,179,128
9348,1688849860264053,1,3,Rx,WiFi,31,1,0,179,128
9349,1688849860264053,1,4,Rx,WiFi,30,2,0,179,128
9350,1688849860264053,1,5,Rx,WiFi,30,1,0,179,128
9351,1688849860264053,1,6,Rx,WiFi,29,2,0,179,128
9352,1688849860264053,1,7,Rx,Ethernet,29,1,0,159,128
9353,1688849860264053,1,8,Rx,WiFi,28,2,0,159,128
9354,1688849860264053,1,9,Rx,Ethernet,28,1,0,159,128
9355,1688849860264053,1,10,Rx,Ethernet,77,1,0,159,128
9356,1688849860264053,1,11,Rx,Ethernet,78,1,0,159,128
9357,1688849860264053,1,12,Rx,Ethernet,81,1,0,159,128
9358,1125899906842906,1,1,Tx,Ethernet,81,1,0,367,128
9359,1125899906842906,1,2,Tx,Ethernet,28,1,0,367,128
9360,1125899906842906,1,3,Tx,WiFi,28,2,0,367,128
9361,1125899906842906,1,4,Tx,Ethernet,29,1,0,367,128
9362,1125899906842906,1,5,Tx,WiFi,29,2,0,385,128
9363,1125899906842906,1,6,Tx,WiFi,30,1,0,385,128
9364,1125899906842906,1,7,Tx,WiFi,30,2,0,385,128
9365,1125899906842906,1,8,Tx,WiFi,31,1,0,385,128
9366,1125899906842906,1,9,Tx,WiFi,31,2,0,385,128
9367,1125899906842906,1,10,Tx,WiFi,3,1,0,385,128
9368,1688849860264054,1,1,Rx,WiFi,3,1,0,245,128
9369,1688849860264054,1,2,Rx,WiFi,31,2,0,245,128
9370,1688849860264054,1,3,Rx,WiFi,31,1,0,245,128
9371,1688849860264054,1,4,Rx,WiFi,30,2,0,245,128
9372,1688849860264054,1,5,Rx,WiFi,30,1,0,245,128
9373,1688849860264054,1,6,Rx,WiFi,29,2,0,245,128
9374,1688849860264054,1,7,Rx,Ethernet,29,1,0,225,128
9375,1688849860264054,1,8,Rx,WiFi,28,2,0,225,128
9376,1688849860264054,1,9,Rx,Ethernet,28,1,0,225,128
9377,1688849860264054,1,10,Rx,Ethernet,77,1,0,225,128
9378,1688849860264054,1,11,Rx,Ethernet,78,1,0,225,128
9379,1688849860264054,1,12,Rx,Ethernet,81,1,0,225,128
9380,844424930131988,1,1,Tx,Ethernet,81,1,0,54,54
9381,844424930131988,1,2,Tx,Ethernet,28,1,0,54,54
9382,844424930131988,1,3,Tx,WiFi,28,2,0,54,54
9383,844424930131988,1,4,Tx,Ethernet,29,1,0,54,54
9384,844424930131988,1,5,Tx,WiFi,29,2,0,72,72
9385,844424930131988,1,6,Tx,WiFi,30,1,0,72,72
9386,844424930131988,1,7,Tx,WiFi,30,2,0,72,72
9387,844424930131988,1,8,Tx,WiFi,31,1,0,72,72
9388,844424930131988,1,9,Tx,WiFi,31,2,0,72,72
9389,844424930131988,1,10,Tx,WiFi,3,1,0,72,72
9390,1688849860264055,1,1,Rx,WiFi,3,1,0,74,74
9391,1688849860264055,1,2,Rx,WiFi,31,2,0,74,74
9392,1688849860264055,1,3,Rx,WiFi,31,1,0,74,74
9393,1688849860264055,1,4,Rx,WiFi,30,2,0,74,74
9394,1688849860264055,1,5,Rx,WiFi,30,1,0,74,74
9395,1688849860264055,1,6,Rx,WiFi,29,2,0,74,74
9396,1688849860264055,1,7,Rx,Ethernet,29,1,0,54,54
9397,1688849860264055,1,8,Rx,WiFi,28,2,0,54,54
9398,1688849860264055,1,9,Rx,Ethernet,28,1,0,54,54
9399,1688849860264055,1,10,Rx,Ethernet,77,1,0,54,54
9400,1688849860264055,1,11,Rx,Ethernet,78,1,0,54,54
9401,1688849860264055,1,12,Rx,Ethernet,81,1,0,54,54
9402,34,1,1,Tx,Ethernet,81,1,0,108,108
9403,34,1,2,Tx,Ethernet,28,1,0,108,108
9404,34,1,3,Tx,WiFi,28,2,0,108,108
9405,34,1,4,Tx,Ethernet,29,1,0,108,108
9406,34,1,5,Tx,WiFi,29,2,0,126,126
9407,34,1,6,Tx,WiFi,30,1,0,126,126
9408,34,1,7,Tx,WiFi,30,2,0,126,126
9409,34,1,8,Tx,WiFi,31,1,0,126,126
9410,34,1,9,Tx,WiFi,31,2,0,126,126
9411,34,1,10,Tx,WiFi,3,1,0,126,126
9412,1125899906842907,1,1,Rx,WiFi,3,1,0,74,74
9413,1125899906842907,1,2,Rx,WiFi,31,2,0,74,74
9414,1125899906842907,1,3,Rx,WiFi,31,1,0,74,74
9415,1125899906842907,1,4,Rx,WiFi,30,2,0,74,74
9416,1125899906842907,1,5,Rx,WiFi,30,1,0,74,74
9417,1125899906842907,1,6,Rx,WiFi,29,2,0,74,74
9418,1125899906842907,1,7,Rx,Ethernet,29,1,0,54,54
9419,1125899906842907,1,8,Rx,WiFi,28,2,0,54,54
9420,1125899906842907,1,9,Rx,Ethernet,28,1,0,54,54
9421,1125899906842907,1,10,Rx,Ethernet,77,1,0,54,54
9422,1125899906842907,1,11,Rx,Ethernet,78,1,0,54,54
9423,1125899906842907,1,12,Rx,Ethernet,81,1,0,54,54
9424,281474976710722,1,1,Rx,WiFi,3,1,0,106,106
9425,281474976710722,1,2,Rx,WiFi,31,2,0,106,106
9426,281474976710722,1,3,Rx,WiFi,31,1,0,106,106
9427,281474976710722,1,4,Rx,WiFi,30,2,0,106,106
9428,281474976710722,1,5,Rx,WiFi,30,1,0,106,106
9429,281474976710722,1,6,Rx,WiFi,29,2,0,106,106
9430,281474976710722,1,7,Rx,Ethernet,29,1,0,86,86
9431,281474976710722,1,8,Rx,WiFi,28,2,0,86,86
9432,281474976710722,1,9,Rx,Ethernet,28,1,0,86,86
9433,281474976710722,1,10,Rx,Ethernet,77,1,0,86,86
9434,281474976710722,1,11,Rx,Ethernet,78,1,0,86,86
9435,281474976710722,1,12,Rx,Ethernet,81,1,0,86,86
9436,1407374883553347,1,1,Tx,Ethernet,81,1,0,54,54
9437,1407374883553347,1,2,Tx,Ethernet,28,1,0,54,54
9438,1407374883553347,1,3,Tx,WiFi,28,2,0,54,54
9439,1407374883553347,1,4,Tx,Ethernet,29,1,0,54,54
9440,1407374883553347,1,5,Tx,WiFi,29,2,0,72,72
9441,1407374883553347,1,6,Tx,WiFi,30,1,0,72,72
9442,1407374883553347,1,7,Tx,WiFi,30,2,0,72,72
9443,1407374883553347,1,8,Tx,WiFi,31,1,0,72,72
9444,1407374883553347,1,9,Tx,WiFi,31,2,0,72,72
9445,1407374883553347,1,10,Tx,WiFi,3,1,0,72,72
9446,35,1,1,Tx,Ethernet,81,1,0,66,66
9447,35,1,2,Tx,Ethernet,28,1,0,66,66
9448,35,1,3,Tx,WiFi,28,2,0,66,66
9449,35,1,4,Tx,Ethernet,29,1,0,66,66
9450,35,1,5,Tx,WiFi,29,2,0,84,84
9451,35,1,6,Tx,WiFi,30,1,0,84,84
9452,35,1,7,Tx,WiFi,30,2,0,84,84
9453,35,1,8,Tx,WiFi,31,1,0,84,84
9454,35,1,9,Tx,WiFi,31,2,0,84,84
9455,35,1,10,Tx,WiFi,3,1,0,84,84
9456,562949953421520,1,1,Rx,WiFi,3,1,0,86,86
9457,562949953421520,1,2,Rx,WiFi,31,2,0,86,86
9458,562949953421520,1,3,Rx,WiFi,31,1,0,86,86
9459,562949953421520,1,4,Rx,WiFi,30,2,0,86,86
9460,562949953421520,1,5,Rx,WiFi,30,1,0,86,86
9461,562949953421520,1,6,Rx,WiFi,29,2,0,86,86
9462,562949953421520,1,7,Rx,Ethernet,29,1,0,66,66
9463,562949953421520,1,8,Rx,WiFi,28,2,0,66,66
9464,562949953421520,1,9,Rx,Ethernet,28,1,0,66,66
9465,562949953421520,1,10,Rx,Ethernet,77,1,0,66,66
9466,562949953421520,1,11,Rx,Ethernet,78,1,0,66,66
9467,562949953421520,1,12,Rx,Ethernet,81,1,0,66,66
9468,562949953421521,1,1,Tx,Ethernet,81,1,0,54,54
9469,562949953421521,1,2,Tx,Ethernet,28,1,0,54,54
9470,562949953421521,1,3,Tx,WiFi,28,2,0,54,54
9471,562949953421521,1,4,Tx,Ethernet,29,1,0,54,54
9472,562949953421521,1,5,Tx,WiFi,29,2,0,72,72
9473,562949953421521,1,6,Tx,WiFi,30,1,0,72,72
9474,562949953421521,1,7,Tx,WiFi,30,2,0,72,72
9475,562949953421521,1,8,Tx,WiFi,31,1,0,72,72
9476,562949953421521,1,9,Tx,WiFi,31,2,0,72,72
9477,562949953421521,1,10,Tx,WiFi,3,1,0,72,72
9478,1125899906842908,1,1,Tx,Ethernet,81,1,0,571,128
9479,1125899906842908,1,2,Tx,Ethernet,28,1,0,571,128
9480,1125899906842908,1,3,Tx,WiFi,28,2,0,571,128
9481,1125899906842908,1,4,Tx,Ethernet,29,1,0,571,128
9482,1125899906842908,1,5,Tx,WiFi,29,2,0,589,128
9483,1125899906842908,1,6,Tx,WiFi,30,1,0,589,128
9484,1125899906842908,1,7,Tx,WiFi,30,2,0,589,128
9485,1125899906842908,1,8,Tx,WiFi,31,1,0,589,128
9486,1125899906842908,1,9,Tx,WiFi,31,2,0,589,128
9487,1125899906842908,1,10,Tx,WiFi,3,1,0,589,128
9488,1688849860264056,1,1,Rx,WiFi,3,1,0,74,74
9489,1688849860264057,1,1,Rx,WiFi,3,1,0,318,128
9490,1688849860264056,1,2,Rx,WiFi,31,2,0,74,74
9491,1688849860264057,1,2,Rx,WiFi,31,2,0,318,128
9492,1688849860264056,1,3,Rx,WiFi,31,1,0,74,74
9493,1688849860264057,1,3,Rx,WiFi,31,1,0,318,128
9494,1688849860264056,1,4,Rx,WiFi,30,2,0,74,74
9495,1688849860264057,1,4,Rx,WiFi,30,2,0,318,128
9496,1688849860264056,1,5,Rx,WiFi,30,1,0,74,74
9497,1688849860264057,1,5,Rx,WiFi,30,1,0,318,128
9498,1688849860264056,1,6,Rx,WiFi,29,2,0,74,74
9499,1688849860264057,1,6,Rx,WiFi,29,2,0,318,128
9500,1688849860264056,1,7,Rx,Ethernet,29,1,0,54,54
9501,1688849860264057,1,7,Rx,Ethernet,29,1,0,298,128
9502,1688849860264056,1,8,Rx,WiFi,28,2,0,54,54
9503,1688849860264057,1,8,Rx,WiFi,28,2,0,298,128
9504,1688849860264056,1,9,Rx,Ethernet,28,1,0,54,54
9505,1688849860264057,1,9,Rx,Ethernet,28,1,0,298,128
9506,1688849860264056,1,10,Rx,Ethernet,77,1,0,54,54
9507,1688849860264057,1,10,Rx,Ethernet,77,1,0,298,128
9508,1688849860264056,1,11,Rx,Ethernet,78,1,0,54,54
9509,1688849860264057,1,11,Rx,Ethernet,78,1,0,298,128
9510,1688849860264056,1,12,Rx,Ethernet,81,1,0,54,54
9511,1688849860264057,1,12,Rx,Ethernet,81,1,0,298,128
9512,1125899906842909,1,1,Tx,Ethernet,81,1,0,118,118
9513,1125899906842909,1,2,Tx,Ethernet,28,1,0,118,118
9514,1125899906842909,1,3,Tx,WiFi,28,2,0,118,118
9515,1125899906842909,1,4,Tx,Ethernet,29,1,0,118,118
9516,1125899906842909,1,5,Tx,WiFi,29,2,0,136,128
9517,1125899906842909,1,6,Tx,WiFi,30,1,0,136,128
9518,1125899906842909,1,7,Tx,WiFi,30,2,0,136,128
9519,1125899906842909,1,8,Tx,WiFi,31,1,0,136,128
9520,1125899906842909,1,9,Tx,WiFi,31,2,0,136,128
9521,1125899906842909,1,10,Tx,WiFi,3,1,0,136,128
9522,1125899906842910,1,1,Tx,Ethernet,81,1,0,1163,128
9523,1125899906842910,1,2,Tx,Ethernet,28,1,0,1163,128
9524,1125899906842910,1,3,Tx,WiFi,28,2,0,1163,128
9525,1125899906842910,1,4,Tx,Ethernet,29,1,0,1163,128
9526,1125899906842910,1,5,Tx,WiFi,29,2,0,1181,128
9527,1125899906842910,1,6,Tx,WiFi,30,1,0,1181,128
9528,1125899906842910,1,7,Tx,WiFi,30,2,0,1181,128
9529,1125899906842910,1,8,Tx,WiFi,31,1,0,1181,128
9530,1125899906842910,1,9,Tx,WiFi,31,2,0,1181,128
9531,1125899906842910,1,10,Tx,WiFi,3,1,0,1181,128
9532,1688849860264058,1,1,Rx,WiFi,3,1,0,74,74
9533,1688849860264058,1,2,Rx,WiFi,31,2,0,74,74
9534,1688849860264058,1,3,Rx,WiFi,31,1,0,74,74
9535,1688849860264058,1,4,Rx,WiFi,30,2,0,74,74
9536,1688849860264058,1,5,Rx,WiFi,30,1,0,74,74
9537,1688849860264058,1,6,Rx,WiFi,29,2,0,74,74
9538,1688849860264058,1,7,Rx,Ethernet,29,1,0,54,54
9539,1688849860264058,1,8,Rx,WiFi,28,2,0,54,54
9540,1688849860264058,1,9,Rx,Ethernet,28,1,0,54,54
9541,1688849860264058,1,10,Rx,Ethernet,77,1,0,54,54
9542,1688849860264058,1,11,Rx,Ethernet,78,1,0,54,54
9543,1688849860264058,1,12,Rx,Ethernet,81,1,0,54,54
9544,1688849860264059,1,1,Rx,WiFi,3,1,0,153,128
9545,1688849860264060,1,1,Rx,WiFi,3,1,0,74,74
9546,1688849860264059,1,2,Rx,WiFi,31,2,0,153,128
9547,1688849860264060,1,2,Rx,WiFi,31,2,0,74,74
9548,1688849860264059,1,3,Rx,WiFi,31,1,0,153,128
9549,1688849860264060,1,3,Rx,WiFi,31,1,0,74,74
9550,1688849860264059,1,4,Rx,WiFi,30,2,0,153,128
9551,1688849860264060,1,4,Rx,WiFi,30,2,0,74,74
9552,1688849860264059,1,5,Rx,WiFi,30,1,0,153,128
9553,1688849860264060,1,5,Rx,WiFi,30,1,0,74,74
9554,1688849860264059,1,6,Rx,WiFi,29,2,0,153,128
9555,1688849860264060,1,6,Rx,WiFi,29,2,0,74,74
9556,1688849860264059,1,7,Rx,Ethernet,29,1,0,133,128
9557,1688849860264060,1,7,Rx,Ethernet,29,1,0,54,54
9558,1688849860264059,1,8,Rx,WiFi,28,2,0,133,128
9559,1688849860264060,1,8,Rx,WiFi,28,2,0,54,54
9560,1688849860264059,1,9,Rx,Ethernet,28,1,0,133,128
9561,1688849860264060,1,9,Rx,Ethernet,28,1,0,54,54
9562,1688849860264059,1,10,Rx,Ethernet,77,1,0,133,128
9563,1688849860264060,1,10,Rx,Ethernet,77,1,0,54,54
9564,1688849860264059,1,11,Rx,Ethernet,78,1,0,133,128
9565,1688849860264060,1,11,Rx,Ethernet,78,1,0,54,54
9566,1688849860264059,1,12,Rx,Ethernet,81,1,0,133,128
9567,1688849860264060,1,12,Rx,Ethernet,81,1,0,54,54
9568,1688849860264061,1,1,Rx,WiFi,3,1,0,579,128
9569,1688849860264061,1,2,Rx,WiFi,31,2,0,579,128
9570,1688849860264061,1,3,Rx,WiFi,31,1,0,579,128
9571,1688849860264061,1,4,Rx,WiFi,30,2,0,579,128
9572,1688849860264061,1,5,Rx,WiFi,30,1,0,579,128
9573,1688849860264061,1,6,Rx,WiFi,29,2,0,579,128
9574,1688849860264061,1,7,Rx,Ethernet,29,1,0,559,128
9575,1688849860264061,1,8,Rx,WiFi,28,2,0,559,128
9576,1688849860264061,1,9,Rx,Ethernet,28,1,0,559,128
9577,1688849860264061,1,10,Rx,Ethernet,77,1,0,559,128
9578,1688849860264061,1,11,Rx,Ethernet,78,1,0,559,128
9579,1688849860264061,1,12,Rx,Ethernet,81,1,0,559,128
9580,1688849860264062,1,1,Tx,Ethernet,81,1,0,54,54
9581,1688849860264062,1,2,Tx,Ethernet,28,1,0,54,54
9582,1688849860264062,1,3,Tx,WiFi,28,2,0,54,54
9583,1688849860264062,1,4,Tx,Ethernet,29,1,0,54,54
9584,1688849860264062,1,5,Tx,WiFi,29,2,0,72,72
9585,1688849860264062,1,6,Tx,WiFi,30,1,0,72,72
9586,1688849860264062,1,7,Tx,WiFi,30,2,0,72,72
9587,1688849860264062,1,8,Tx,WiFi,31,1,0,72,72
9588,1688849860264062,1,9,Tx,WiFi,31,2,0,72,72
9589,1688849860264062,1,10,Tx,WiFi,3,1,0,72,72
9590,1125899906842911,1,1,Tx,Ethernet,81,1,0,54,54
9591,1125899906842911,1,2,Tx,Ethernet,28,1,0,54,54
9592,1125899906842911,1,3,Tx,WiFi,28,2,0,54,54
9593,1125899906842911,1,4,Tx,Ethernet,29,1,0,54,54
9594,1125899906842911,1,5,Tx,WiFi,29,2,0,72,72
9595,1125899906842911,1,6,Tx,WiFi,30,1,0,72,72
9596,1125899906842911,1,7,Tx,WiFi,30,2,0,72,72
9597,1125899906842911,1,8,Tx,WiFi,31,1,0,72,72
9598,1125899906842911,1,9,Tx,WiFi,31,2,0,72,72
9599,1125899906842911,1,10,Tx,WiFi,3,1,0,72,72
9600,1125899906842912,1,1,Tx,Ethernet,81,1,0,54,54
9601,1125899906842912,1,2,Tx,Ethernet,28,1,0,54,54
9602,1125899906842912,1,3,Tx,WiFi,28,2,0,54,54
9603,1125899906842912,1,4,Tx,Ethernet,29,1,0,54,54
9604,1125899906842912,1,5,Tx,WiFi,29,2,0,72,72
9605,1125899906842912,1,6,Tx,WiFi,30,1,0,72,72
9606,1125899906842912,1,7,Tx,WiFi,30,2,0,72,72
9607,1125899906842912,1,8,Tx,WiFi,31,1,0,72,72
9608,1125899906842912,1,9,Tx,WiFi,31,2,0,72,72
9609,1125899906842912,1,10,Tx,WiFi,3,1,0,72,72
9610,1125899906842913,1,1,Tx,Ethernet,81,1,0,54,54
9611,1125899906842913,1,2,Tx,Ethernet,28,1,0,54,54
9612,1125899906842913,1,3,Tx,WiFi,28,2,0,54,54
9613,1125899906842913,1,4,Tx,Ethernet,29,1,0,54,54
9614,1125899906842913,1,5,Tx,WiFi,29,2,0,72,72
9615,1125899906842913,1,6,Tx,WiFi,30,1,0,72,72
9616,1125899906842913,1,7,Tx,WiFi,30,2,0,72,72
9617,1125899906842913,1,8,Tx,WiFi,31,1,0,72,72
9618,1125899906842913,1,9,Tx,WiFi,31,2,0,72,72
9619,1125899906842913,1,10,Tx,WiFi,3,1,0,72,72
9620,1688849860264063,1,1,Rx,WiFi,3,1,0,74,74
9621,1688849860264063,1,2,Rx,WiFi,31,2,0,74,74
9622,1688849860264063,1,3,Rx,WiFi,31,1,0,74,74
9623,1688849860264063,1,4,Rx,WiFi,30,2,0,74,74
9624,1688849860264063,1,5,Rx,WiFi,30,1,0,74,74
9625,1688849860264063,1,6,Rx,WiFi,29,2,0,74,74
9626,1688849860264063,1,7,Rx,Ethernet,29,1,0,54,54
9627,1688849860264063,1,8,Rx,WiFi,28,2,0,54,54
9628,1688849860264063,1,9,Rx,Ethernet,28,1,0,54,54
9629,1688849860264063,1,10,Rx,Ethernet,77,1,0,54,54
9630,1688849860264063,1,11,Rx,Ethernet,78,1,0,54,54
9631,1688849860264063,1,12,Rx,Ethernet,81,1,0,54,54
9632,1688849860264064,1,1,Tx,Ethernet,81,1,0,54,54
9633,1688849860264064,1,2,Tx,Ethernet,28,1,0,54,54
9634,1688849860264064,1,3,Tx,WiFi,28,2,0,54,54
9635,1688849860264064,1,4,Tx,Ethernet,29,1,0,54,54
9636,1688849860264064,1,5,Tx,WiFi,29,2,0,72,72
9637,1688849860264064,1,6,Tx,WiFi,30,1,0,72,72
9638,1688849860264064,1,7,Tx,WiFi,30,2,0,72,72
9639,1688849860264064,1,8,Tx,WiFi,31,1,0,72,72
9640,1688849860264064,1,9,Tx,WiFi,31,2,0,72,72
9641,1688849860264064,1,10,Tx,WiFi,3,1,0,72,72
9642,1125899906842914,1,1,Rx,WiFi,3,1,0,74,74
9643,1125899906842914,1,2,Rx,WiFi,31,2,0,74,74
9644,1125899906842914,1,3,Rx,WiFi,31,1,0,74,74
9645,1125899906842914,1,4,Rx,WiFi,30,2,0,74,74
9646,1125899906842914,1,5,Rx,WiFi,30,1,0,74,74
9647,1125899906842914,1,6,Rx,WiFi,29,2,0,74,74
9648,1125899906842914,1,7,Rx,Ethernet,29,1,0,54,54
9649,1125899906842914,1,8,Rx,WiFi,28,2,0,54,54
9650,1125899906842914,1,9,Rx,Ethernet,28,1,0,54,54
9651,1125899906842914,1,10,Rx,Ethernet,77,1,0,54,54
9652,1125899906842914,1,11,Rx,Ethernet,78,1,0,54,54
9653,1125899906842914,1,12,Rx,Ethernet,81,1,0,54,54
9654,1125899906842915,1,1,Tx,Ethernet,81,1,0,54,54
9655,1125899906842915,1,2,Tx,Ethernet,28,1,0,54,54
9656,1125899906842915,1,3,Tx,WiFi,28,2,0,54,54
9657,1125899906842915,1,4,Tx,Ethernet,29,1,0,54,54
9658,1125899906842915,1,5,Tx,WiFi,29,2,0,72,72
9659,1125899906842915,1,6,Tx,WiFi,30,1,0,72,72
9660,1125899906842915,1,7,Tx,WiFi,30,2,0,72,72
9661,1125899906842915,1,8,Tx,WiFi,31,1,0,72,72
9662,1125899906842915,1,9,Tx,WiFi,31,2,0,72,72
9663,1125899906842915,1,10,Tx,WiFi,3,1,0,72,72
9664,1125899906842916,1,1,Rx,WiFi,3,1,0,74,74
9665,1125899906842916,1,2,Rx,WiFi,31,2,0,74,74
9666,1125899906842916,1,3,Rx,WiFi,31,1,0,74,74
9667,1125899906842916,1,4,Rx,WiFi,30,2,0,74,74
9668,1125899906842916,1,5,Rx,WiFi,30,1,0,74,74
9669,1125899906842916,1,6,Rx,WiFi,29,2,0,74,74
9670,1125899906842916,1,7,Rx,Ethernet,29,1,0,54,54
9671,1125899906842916,1,8,Rx,WiFi,28,2,0,54,54
9672,1125899906842916,1,9,Rx,Ethernet,28,1,0,54,54
9673,1125899906842916,1,10,Rx,Ethernet,77,1,0,54,54
9674,1125899906842916,1,11,Rx,Ethernet,78,1,0,54,54
9675,1125899906842916,1,12,Rx,Ethernet,81,1,0,54,54
9676,1125899906842917,1,1,Tx,Ethernet,81,1,0,54,54
9677,1125899906842917,1,2,Tx,Ethernet,28,1,0,54,54
9678,1125899906842917,1,3,Tx,WiFi,28,2,0,54,54
9679,1125899906842917,1,4,Tx,Ethernet,29,1,0,54,54
9680,1125899906842917,1,5,Tx,WiFi,29,2,0,72,72
9681,1125899906842917,1,6,Tx,WiFi,30,1,0,72,72
9682,1125899906842917,1,7,Tx,WiFi,30,2,0,72,72
9683,1125899906842917,1,8,Tx,WiFi,31,1,0,72,72
9684,1125899906842917,1,9,Tx,WiFi,31,2,0,72,72
9685,1125899906842917,1,10,Tx,WiFi,3,1,0,72,72
9686,562949953421522,1,1,Rx,WiFi,3,1,0,107,107
9687,562949953421522,1,2,Rx,WiFi,31,2,0,107,107
9688,562949953421522,1,3,Rx,WiFi,31,1,0,107,107
9689,562949953421522,1,4,Rx,WiFi,30,2,0,107,107
9690,562949953421522,1,5,Rx,WiFi,30,1,0,107,107
9691,562949953421522,1,6,Rx,WiFi,29,2,0,107,107
9692,562949953421522,1,7,Rx,Ethernet,29,1,0,87,87
9693,562949953421522,1,8,Rx,WiFi,28,2,0,87,87
9694,562949953421522,1,9,Rx,Ethernet,28,1,0,87,87
9695,562949953421522,1,10,Rx,Ethernet,77,1,0,87,87
9696,562949953421522,1,11,Rx,Ethernet,78,1,0,87,87
9697,562949953421522,1,12,Rx,Ethernet,81,1,0,87,87
9698,562949953421523,1,1,Tx,Ethernet,81,1,0,54,54
9699,562949953421523,1,2,Tx,Ethernet,28,1,0,54,54
9700,562949953421523,1,3,Tx,WiFi,28,2,0,54,54
9701,562949953421523,1,4,Tx,Ethernet,29,1,0,54,54
9702,562949953421523,1,5,Tx,WiFi,29,2,0,72,72
9703,562949953421523,1,6,Tx,WiFi,30,1,0,72,72
9704,562949953421523,1,7,Tx,WiFi,30,2,0,72,72
9705,562949953421523,1,8,Tx,WiFi,31,1,0,72,72
9706,562949953421523,1,9,Tx,WiFi,31,2,0,72,72
9707,562949953421523,1,10,Tx,WiFi,3,1,0,72,72
9708,1970324836974660,1,1,Tx,Ethernet,81,1,0,75,75
9709,1970324836974660,1,2,Tx,Ethernet,28,1,0,75,75
9710,1970324836974660,1,3,Tx,WiFi,28,2,0,75,75
9711,1970324836974660,1,4,Tx,Ethernet,29,1,0,75,75
9712,1970324836974660,1,5,Tx,WiFi,29,2,0,93,93
9713,1970324836974660,1,6,Tx,WiFi,30,1,0,93,93
9714,1970324836974660,1,7,Tx,WiFi,30,2,0,93,93
9715,1970324836974660,1,8,Tx,WiFi,31,1,0,93,93
9716,1970324836974660,1,9,Tx,WiFi,31,2,0,93,93
9717,1970324836974660,1,10,Tx,WiFi,3,1,0,93,93
9718,281474976710723,1,1,Rx,WiFi,3,1,0,87,87
9719,281474976710723,1,2,Rx,WiFi,31,2,0,87,87
9720,281474976710723,1,3,Rx,WiFi,31,1,0,87,87
9721,281474976710723,1,4,Rx,WiFi,30,2,0,87,87
9722,281474976710723,1,5,Rx,WiFi,30,1,0,87,87
9723,281474976710723,1,6,Rx,WiFi,29,2,0,87,87
9724,281474976710723,1,7,Rx,Ethernet,29,1,0,67,67
9725,281474976710723,1,8,Rx,WiFi,28,2,0,67,67
9726,281474976710723,1,9,Rx,Ethernet,28,1,0,67,67
9727,281474976710723,1,10,Rx,Ethernet,77,1,0,67,67
9728,281474976710723,1,11,Rx,Ethernet,78,1,0,67,67
9729,281474976710723,1,12,Rx,Ethernet,81,1,0,67,67
9730,1125899906842918,1,1,Rx,WiFi,3,1,0,98,98
9731,1125899906842918,1,2,Rx,WiFi,31,2,0,98,98
9732,1125899906842918,1,3,Rx,WiFi,31,1,0,98,98
9733,1125899906842918,1,4,Rx,WiFi,30,2,0,98,98
9734,1125899906842918,1,5,Rx,WiFi,30,1,0,98,98
9735,1125899906842918,1,6,Rx,WiFi,29,2,0,98,98
9736,1125899906842918,1,7,Rx,Ethernet,29,1,0,78,78
9737,1125899906842918,1,8,Rx,WiFi,28,2,0,78,78
9738,1125899906842918,1,9,Rx,Ethernet,28,1,0,78,78
9739,1125899906842918,1,10,Rx,Ethernet,77,1,0,78,78
9740,1125899906842918,1,11,Rx,Ethernet,78,1,0,78,78
9741,1125899906842918,1,12,Rx,Ethernet,81,1,0,78,78
9742,1125899906842919,1,1,Tx,Ethernet,81,1,0,75,75
9743,1125899906842919,1,2,Tx,Ethernet,28,1,0,75,75
9744,1125899906842919,1,3,Tx,WiFi,28,2,0,75,75
9745,1125899906842919,1,4,Tx,Ethernet,29,1,0,75,75
9746,1125899906842919,1,5,Tx,WiFi,29,2,0,93,93
9747,1125899906842919,1,6,Tx,WiFi,30,1,0,93,93
